condition,substance,E_pixel,thi_share_pct,total_uM
DQ3-TB12-TH24,THI,1.292,61.54,39.0
DQ3-TB12-TH24,THI,1.272,61.54,39.0
DQ3-TB12-TH24,THI,1.3693,61.54,39.0
DQ3-TB12-TH24,THI,1.4184,61.54,39.0
DQ3-TB12-TH24,THI,1.2944,61.54,39.0
DQ3-TB12-TH24,THI,1.1973,61.54,39.0
DQ3-TB12-TH24,THI,1.2061,61.54,39.0
DQ3-TB12-TH24,THI,1.4192,61.54,39.0
DQ3-TB12-TH24,THI,1.2503,61.54,39.0
DQ3-TB12-TH24,THI,1.3057,61.54,39.0
DQ3-TB12-TH24,THI,1.3457,61.54,39.0
DQ3-TB12-TH24,THI,1.3118,61.54,39.0
DQ3-TB12-TH24,THI,1.4423,61.54,39.0
DQ3-TB12-TH24,THI,1.4117,61.54,39.0
DQ3-TB12-TH24,THI,1.4046,61.54,39.0
DQ3-TB12-TH24,THI,1.3908,61.54,39.0
DQ3-TB12-TH24,THI,1.4912,61.54,39.0
DQ3-TB12-TH24,THI,1.3848,61.54,39.0
DQ3-TB12-TH24,THI,1.3033,61.54,39.0
DQ3-TB12-TH24,THI,1.4146,61.54,39.0
DQ3-TB12-TH24,THI,1.3671,61.54,39.0
DQ3-TB12-TH24,THI,1.3096,61.54,39.0
DQ3-TB12-TH24,THI,1.4226,61.54,39.0
DQ3-TB12-TH24,THI,1.2441,61.54,39.0
DQ3-TB12-TH24,THI,1.1199,61.54,39.0
DQ3-TB12-TH24,THI,1.2237,61.54,39.0
DQ3-TB12-TH24,THI,1.1823,61.54,39.0
DQ3-TB12-TH24,THI,1.4993,61.54,39.0
DQ3-TB12-TH24,THI,1.3619,61.54,39.0
DQ3-TB12-TH24,THI,1.4675,61.54,39.0
DQ3-TB12-TH24,THI,1.5137,61.54,39.0
DQ3-TB12-TH24,THI,1.3992,61.54,39.0
DQ3-TB12-TH24,THI,1.4037,61.54,39.0
DQ3-TB12-TH24,THI,1.4249,61.54,39.0
DQ3-TB12-TH24,THI,1.4064,61.54,39.0
DQ3-TB12-TH24,THI,1.3371,61.54,39.0
DQ3-TB12-TH24,THI,1.5008,61.54,39.0
DQ3-TB12-TH24,THI,1.3313,61.54,39.0
DQ3-TB12-TH24,THI,1.3552,61.54,39.0
DQ3-TB12-TH24,THI,1.3191,61.54,39.0
DQ3-TB12-TH24,THI,1.3293,61.54,39.0
DQ3-TB12-TH24,THI,1.2782,61.54,39.0
DQ3-TB12-TH24,THI,1.3219,61.54,39.0
DQ3-TB12-TH24,THI,1.2751,61.54,39.0
DQ3-TB12-TH24,THI,1.3457,61.54,39.0
DQ3-TB12-TH24,THI,1.341,61.54,39.0
DQ3-TB12-TH24,THI,1.3742,61.54,39.0
DQ3-TB12-TH24,THI,1.3325,61.54,39.0
DQ3-TB12-TH24,THI,1.2166,61.54,39.0
DQ3-TB12-TH24,THI,1.411,61.54,39.0
DQ3-TB12-TH24,THI,1.3315,61.54,39.0
DQ3-TB12-TH24,THI,1.3648,61.54,39.0
DQ3-TB12-TH24,THI,1.4453,61.54,39.0
DQ3-TB12-TH24,THI,1.3908,61.54,39.0
DQ3-TB24-TH3,DQ,4.294,10.0,30.0
DQ3-TB24-TH3,DQ,0.7907,10.0,30.0
DQ3-TB24-TH3,DQ,0.1072,10.0,30.0
DQ3-TB24-TH3,DQ,0.8337,10.0,30.0
DQ3-TB24-TH3,DQ,0.4577,10.0,30.0
DQ3-TB24-TH3,DQ,0.6238,10.0,30.0
DQ3-TB24-TH3,DQ,1.3478,10.0,30.0
DQ3-TB24-TH3,DQ,0.3605,10.0,30.0
DQ3-TB24-TH3,DQ,1.3133,10.0,30.0
DQ3-TB24-TH3,DQ,0.5712,10.0,30.0
DQ3-TB24-TH3,DQ,0.7516,10.0,30.0
DQ3-TB24-TH3,DQ,1.5028,10.0,30.0
DQ3-TB24-TH3,DQ,1.0938,10.0,30.0
DQ3-TB24-TH3,DQ,1.5052,10.0,30.0
DQ3-TB24-TH3,DQ,0.6525,10.0,30.0
DQ3-TB24-TH3,DQ,1.05,10.0,30.0
DQ3-TB24-TH3,DQ,1.6916,10.0,30.0
DQ3-TB24-TH3,DQ,1.1546,10.0,30.0
DQ3-TB24-TH3,DQ,2.0917,10.0,30.0
DQ3-TB24-TH3,DQ,2.7367,10.0,30.0
DQ3-TB24-TH3,DQ,2.1014,10.0,30.0
DQ3-TB24-TH3,DQ,1.578,10.0,30.0
DQ3-TB24-TH3,DQ,0.8535,10.0,30.0
DQ3-TB24-TH3,DQ,1.6922,10.0,30.0
DQ3-TB24-TH3,DQ,1.3217,10.0,30.0
DQ3-TB24-TH3,DQ,1.2147,10.0,30.0
DQ3-TB24-TH3,DQ,0.5801,10.0,30.0
DQ3-TB24-TH3,DQ,0.0,10.0,30.0
DQ3-TB24-TH3,DQ,0.8417,10.0,30.0
DQ3-TB24-TH3,DQ,0.8997,10.0,30.0
DQ3-TB24-TH3,DQ,1.1962,10.0,30.0
DQ3-TB24-TH3,DQ,0.7826,10.0,30.0
DQ3-TB24-TH3,DQ,0.8114,10.0,30.0
DQ3-TB24-TH3,DQ,0.7772,10.0,30.0
DQ3-TB24-TH3,DQ,1.1682,10.0,30.0
DQ3-TB24-TH3,DQ,1.2412,10.0,30.0
DQ3-TB24-TH3,DQ,1.3052,10.0,30.0
DQ3-TB24-TH3,DQ,0.9396,10.0,30.0
DQ3-TB24-TH3,DQ,0.2336,10.0,30.0
DQ3-TB24-TH3,DQ,0.5295,10.0,30.0
DQ3-TB24-TH3,DQ,0.1219,10.0,30.0
DQ3-TB24-TH3,DQ,1.1427,10.0,30.0
DQ3-TB24-TH3,DQ,1.2096,10.0,30.0
DQ3-TB24-TH3,DQ,0.7513,10.0,30.0
DQ3-TB24-TH3,DQ,0.1119,10.0,30.0
DQ3-TB24-TH3,DQ,0.0416,10.0,30.0
DQ3-TB24-TH3,DQ,0.3369,10.0,30.0
DQ3-TB24-TH3,DQ,0.6622,10.0,30.0
DQ3-TB24-TH3,DQ,0.7957,10.0,30.0
DQ3-TB24-TH3,DQ,0.2397,10.0,30.0
DQ3-TB24-TH3,DQ,0.0874,10.0,30.0
DQ3-TB24-TH3,DQ,0.2619,10.0,30.0
DQ3-TB24-TH3,DQ,0.3713,10.0,30.0
DQ3-TB24-TH3,DQ,1.5249,10.0,30.0
DQ3-TB24-TH3,DQ,1.4311,10.0,30.0
DQ3-TB24-TH3,DQ,0.0,10.0,30.0
DQ3-TB24-TH3,DQ,2.1608,10.0,30.0
DQ3-TB24-TH3,DQ,2.1636,10.0,30.0
DQ3-TB24-TH3,DQ,1.2922,10.0,30.0
DQ3-TB24-TH3,DQ,2.3136,10.0,30.0
DQ3-TB24-TH3,DQ,1.7505,10.0,30.0
DQ3-TB24-TH3,DQ,1.3282,10.0,30.0
DQ3-TB24-TH3,DQ,0.7305,10.0,30.0
DQ3-TB24-TH3,DQ,0.005,10.0,30.0
DQ3-TB24-TH3,DQ,0.9798,10.0,30.0
DQ3-TB24-TH3,DQ,0.5133,10.0,30.0
DQ3-TB24-TH3,DQ,1.3636,10.0,30.0
DQ3-TB24-TH3,DQ,1.0063,10.0,30.0
DQ3-TB24-TH3,DQ,0.4198,10.0,30.0
DQ3-TB24-TH3,DQ,0.4937,10.0,30.0
DQ3-TB24-TH3,DQ,0.2525,10.0,30.0
DQ3-TB24-TH3,DQ,0.0,10.0,30.0
DQ3-TB24-TH3,DQ,0.2421,10.0,30.0
DQ3-TB24-TH3,DQ,0.2359,10.0,30.0
DQ3-TB24-TH3,DQ,0.0136,10.0,30.0
DQ3-TB24-TH3,DQ,1.6313,10.0,30.0
DQ3-TB24-TH3,DQ,0.5914,10.0,30.0
DQ3-TB24-TH3,DQ,1.3891,10.0,30.0
DQ3-TB24-TH3,DQ,3.1783,10.0,30.0
DQ3-TB24-TH3,DQ,0.8014,10.0,30.0
DQ3-TB24-TH3,DQ,2.0792,10.0,30.0
DQ3-TB24-TH3,DQ,4.131,10.0,30.0
DQ3-TB24-TH3,DQ,0.8109,10.0,30.0
DQ3-TB24-TH3,DQ,1.9831,10.0,30.0
DQ3-TB24-TH3,DQ,1.6864,10.0,30.0
DQ3-TB24-TH3,DQ,0.8901,10.0,30.0
DQ3-TB24-TH3,DQ,1.7474,10.0,30.0
DQ3-TB24-TH3,DQ,0.742,10.0,30.0
DQ3-TB24-TH3,DQ,0.3441,10.0,30.0
DQ3-TB24-TH3,DQ,0.1199,10.0,30.0
DQ3-TB24-TH3,DQ,1.0604,10.0,30.0
DQ3-TB24-TH3,DQ,0.1436,10.0,30.0
DQ3-TB24-TH3,DQ,0.3013,10.0,30.0
DQ3-TB24-TH3,DQ,0.2266,10.0,30.0
DQ3-TB24-TH3,DQ,1.1571,10.0,30.0
DQ3-TB24-TH3,DQ,0.7474,10.0,30.0
DQ3-TB24-TH3,DQ,0.9094,10.0,30.0
DQ3-TB24-TH3,DQ,2.1974,10.0,30.0
DQ3-TB24-TH3,DQ,2.6397,10.0,30.0
DQ3-TB24-TH3,DQ,2.1321,10.0,30.0
DQ3-TB24-TH3,TBZ,0.5164,10.0,30.0
DQ3-TB24-TH3,TBZ,0.7565,10.0,30.0
DQ3-TB24-TH3,TBZ,0.7995,10.0,30.0
DQ3-TB24-TH3,TBZ,0.885,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9089,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9557,10.0,30.0
DQ3-TB24-TH3,TBZ,0.7816,10.0,30.0
DQ3-TB24-TH3,TBZ,0.878,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9783,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9518,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9056,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8553,10.0,30.0
DQ3-TB24-TH3,TBZ,0.859,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9088,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8718,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8957,10.0,30.0
DQ3-TB24-TH3,TBZ,0.7797,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8899,10.0,30.0
DQ3-TB24-TH3,TBZ,0.6654,10.0,30.0
DQ3-TB24-TH3,TBZ,0.752,10.0,30.0
DQ3-TB24-TH3,TBZ,0.7108,10.0,30.0
DQ3-TB24-TH3,TBZ,0.7682,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9267,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8335,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9155,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8502,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8719,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8789,10.0,30.0
DQ3-TB24-TH3,TBZ,0.7972,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9752,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8501,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8456,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8769,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8876,10.0,30.0
DQ3-TB24-TH3,TBZ,0.928,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8887,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8648,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8794,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9783,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8881,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8606,10.0,30.0
DQ3-TB24-TH3,TBZ,0.873,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8091,10.0,30.0
DQ3-TB24-TH3,TBZ,0.78,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9118,10.0,30.0
DQ3-TB24-TH3,TBZ,1.0059,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9459,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8698,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8862,10.0,30.0
DQ3-TB24-TH3,TBZ,1.0075,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9617,10.0,30.0
DQ3-TB24-TH3,TBZ,0.93,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8836,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8527,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9205,10.0,30.0
DQ3-TB24-TH3,TBZ,0.944,10.0,30.0
DQ3-TB24-TH3,TBZ,0.7148,10.0,30.0
DQ3-TB24-TH3,TBZ,0.7793,10.0,30.0
DQ3-TB24-TH3,TBZ,0.7946,10.0,30.0
DQ3-TB24-TH3,TBZ,0.7204,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8015,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8881,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8006,10.0,30.0
DQ3-TB24-TH3,TBZ,0.882,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9602,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9599,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8124,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8828,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8507,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8865,10.0,30.0
DQ3-TB24-TH3,TBZ,1.0038,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9281,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8235,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9274,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9837,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8779,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9842,10.0,30.0
DQ3-TB24-TH3,TBZ,0.864,10.0,30.0
DQ3-TB24-TH3,TBZ,0.5842,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8585,10.0,30.0
DQ3-TB24-TH3,TBZ,0.7083,10.0,30.0
DQ3-TB24-TH3,TBZ,0.4062,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8745,10.0,30.0
DQ3-TB24-TH3,TBZ,0.5854,10.0,30.0
DQ3-TB24-TH3,TBZ,0.7402,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8949,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8925,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9289,10.0,30.0
DQ3-TB24-TH3,TBZ,1.005,10.0,30.0
DQ3-TB24-TH3,TBZ,0.919,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8528,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9669,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8916,10.0,30.0
DQ3-TB24-TH3,TBZ,1.0728,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9696,10.0,30.0
DQ3-TB24-TH3,TBZ,0.9895,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8772,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8625,10.0,30.0
DQ3-TB24-TH3,TBZ,0.6908,10.0,30.0
DQ3-TB24-TH3,TBZ,0.8074,10.0,30.0
DQ3-TB24-TH3,THI,1.5751,10.0,30.0
DQ3-TB24-TH3,THI,3.1571,10.0,30.0
DQ3-TB24-TH3,THI,3.497,10.0,30.0
DQ3-TB24-TH3,THI,2.0862,10.0,30.0
DQ3-TB24-TH3,THI,2.2709,10.0,30.0
DQ3-TB24-TH3,THI,1.7303,10.0,30.0
DQ3-TB24-TH3,THI,2.3993,10.0,30.0
DQ3-TB24-TH3,THI,2.6153,10.0,30.0
DQ3-TB24-TH3,THI,0.8601,10.0,30.0
DQ3-TB24-TH3,THI,1.8147,10.0,30.0
DQ3-TB24-TH3,THI,2.0033,10.0,30.0
DQ3-TB24-TH3,THI,1.655,10.0,30.0
DQ3-TB24-TH3,THI,2.0344,10.0,30.0
DQ3-TB24-TH3,THI,1.2245,10.0,30.0
DQ3-TB24-TH3,THI,2.3732,10.0,30.0
DQ3-TB24-TH3,THI,1.7845,10.0,30.0
DQ3-TB24-TH3,THI,2.0709,10.0,30.0
DQ3-TB24-TH3,THI,1.726,10.0,30.0
DQ3-TB24-TH3,THI,2.5851,10.0,30.0
DQ3-TB24-TH3,THI,1.2476,10.0,30.0
DQ3-TB24-TH3,THI,2.2118,10.0,30.0
DQ3-TB24-TH3,THI,2.2761,10.0,30.0
DQ3-TB24-TH3,THI,1.7328,10.0,30.0
DQ3-TB24-TH3,THI,1.6402,10.0,30.0
DQ3-TB24-TH3,THI,1.3543,10.0,30.0
DQ3-TB24-TH3,THI,1.9836,10.0,30.0
DQ3-TB24-TH3,THI,2.4447,10.0,30.0
DQ3-TB24-TH3,THI,2.9684,10.0,30.0
DQ3-TB24-TH3,THI,2.7807,10.0,30.0
DQ3-TB24-TH3,THI,1.2987,10.0,30.0
DQ3-TB24-TH3,THI,2.0032,10.0,30.0
DQ3-TB24-TH3,THI,2.4526,10.0,30.0
DQ3-TB24-TH3,THI,2.1737,10.0,30.0
DQ3-TB24-TH3,THI,2.1219,10.0,30.0
DQ3-TB24-TH3,THI,1.4077,10.0,30.0
DQ3-TB24-TH3,THI,1.649,10.0,30.0
DQ3-TB24-TH3,THI,1.7767,10.0,30.0
DQ3-TB24-TH3,THI,2.0251,10.0,30.0
DQ3-TB24-TH3,THI,1.9402,10.0,30.0
DQ3-TB24-TH3,THI,2.3655,10.0,30.0
DQ3-TB24-TH3,THI,2.993,10.0,30.0
DQ3-TB24-TH3,THI,1.8734,10.0,30.0
DQ3-TB24-TH3,THI,2.3176,10.0,30.0
DQ3-TB24-TH3,THI,3.009,10.0,30.0
DQ3-TB24-TH3,THI,2.5936,10.0,30.0
DQ3-TB24-TH3,THI,1.9111,10.0,30.0
DQ3-TB24-TH3,THI,2.096,10.0,30.0
DQ3-TB24-TH3,THI,2.379,10.0,30.0
DQ3-TB24-TH3,THI,2.1145,10.0,30.0
DQ3-TB24-TH3,THI,1.7,10.0,30.0
DQ3-TB24-TH3,THI,2.2192,10.0,30.0
DQ3-TB24-TH3,THI,2.298,10.0,30.0
DQ3-TB24-TH3,THI,2.5602,10.0,30.0
DQ3-TB24-TH3,THI,1.6533,10.0,30.0
DQ3-TB24-TH3,THI,1.2051,10.0,30.0
DQ3-TB24-TH3,THI,2.448,10.0,30.0
DQ3-TB24-TH3,THI,2.1208,10.0,30.0
DQ3-TB24-TH3,THI,1.6021,10.0,30.0
DQ3-TB24-TH3,THI,2.351,10.0,30.0
DQ3-TB24-TH3,THI,1.9235,10.0,30.0
DQ3-TB24-TH3,THI,1.8373,10.0,30.0
DQ3-TB24-TH3,THI,1.5673,10.0,30.0
DQ3-TB24-TH3,THI,2.8646,10.0,30.0
DQ3-TB24-TH3,THI,2.9391,10.0,30.0
DQ3-TB24-TH3,THI,1.3389,10.0,30.0
DQ3-TB24-TH3,THI,1.8074,10.0,30.0
DQ3-TB24-TH3,THI,2.1376,10.0,30.0
DQ3-TB24-TH3,THI,1.9316,10.0,30.0
DQ3-TB24-TH3,THI,2.7742,10.0,30.0
DQ3-TB24-TH3,THI,2.4143,10.0,30.0
DQ3-TB24-TH3,THI,1.7172,10.0,30.0
DQ3-TB24-TH3,THI,2.5755,10.0,30.0
DQ3-TB24-TH3,THI,3.1702,10.0,30.0
DQ3-TB24-TH3,THI,2.3446,10.0,30.0
DQ3-TB24-TH3,THI,2.1169,10.0,30.0
DQ3-TB24-TH3,THI,1.3452,10.0,30.0
DQ3-TB24-TH3,THI,1.5349,10.0,30.0
DQ3-TB24-TH3,THI,1.6985,10.0,30.0
DQ3-TB24-TH3,THI,2.1482,10.0,30.0
DQ3-TB24-TH3,THI,2.3307,10.0,30.0
DQ3-TB24-TH3,THI,2.2541,10.0,30.0
DQ3-TB24-TH3,THI,2.6194,10.0,30.0
DQ3-TB24-TH3,THI,2.1928,10.0,30.0
DQ3-TB24-TH3,THI,3.3341,10.0,30.0
DQ3-TB24-TH3,THI,2.3921,10.0,30.0
DQ3-TB24-TH3,THI,1.9511,10.0,30.0
DQ3-TB24-TH3,THI,1.1124,10.0,30.0
DQ3-TB24-TH3,THI,1.8265,10.0,30.0
DQ3-TB24-TH3,THI,1.6155,10.0,30.0
DQ3-TB24-TH3,THI,2.5277,10.0,30.0
DQ3-TB24-TH3,THI,2.1175,10.0,30.0
DQ3-TB24-TH3,THI,2.1209,10.0,30.0
DQ3-TB24-TH3,THI,2.5657,10.0,30.0
DQ3-TB24-TH3,THI,1.1913,10.0,30.0
DQ3-TB24-TH3,THI,1.0862,10.0,30.0
DQ3-TB24-TH3,THI,1.3368,10.0,30.0
DQ3-TB24-TH3,THI,2.0729,10.0,30.0
DQ3-TB24-TH3,THI,0.9026,10.0,30.0
DQ3-TB24-TH3,THI,1.8342,10.0,30.0
DQ3-TB24-TH3,THI,1.4087,10.0,30.0
DQ3-TB24-TH6,DQ,0.3581,18.18,33.0
DQ3-TB24-TH6,DQ,0.3786,18.18,33.0
DQ3-TB24-TH6,DQ,0.3802,18.18,33.0
DQ3-TB24-TH6,DQ,0.8681,18.18,33.0
DQ3-TB24-TH6,DQ,0.1515,18.18,33.0
DQ3-TB24-TH6,DQ,0.0891,18.18,33.0
DQ3-TB24-TH6,DQ,0.094,18.18,33.0
DQ3-TB24-TH6,DQ,0.5519,18.18,33.0
DQ3-TB24-TH6,DQ,0.0,18.18,33.0
DQ3-TB24-TH6,DQ,0.0,18.18,33.0
DQ3-TB24-TH6,DQ,0.0,18.18,33.0
DQ3-TB24-TH6,DQ,0.0,18.18,33.0
DQ3-TB24-TH6,DQ,0.0,18.18,33.0
DQ3-TB24-TH6,DQ,0.2004,18.18,33.0
DQ3-TB24-TH6,DQ,0.0,18.18,33.0
DQ3-TB24-TH6,DQ,0.1348,18.18,33.0
DQ3-TB24-TH6,DQ,0.3265,18.18,33.0
DQ3-TB24-TH6,DQ,0.3028,18.18,33.0
DQ3-TB24-TH6,DQ,0.4704,18.18,33.0
DQ3-TB24-TH6,DQ,1.1077,18.18,33.0
DQ3-TB24-TH6,DQ,0.823,18.18,33.0
DQ3-TB24-TH6,DQ,0.4729,18.18,33.0
DQ3-TB24-TH6,DQ,0.34,18.18,33.0
DQ3-TB24-TH6,DQ,0.9547,18.18,33.0
DQ3-TB24-TH6,DQ,0.3105,18.18,33.0
DQ3-TB24-TH6,DQ,0.3797,18.18,33.0
DQ3-TB24-TH6,DQ,0.422,18.18,33.0
DQ3-TB24-TH6,DQ,0.6901,18.18,33.0
DQ3-TB24-TH6,DQ,0.0,18.18,33.0
DQ3-TB24-TH6,DQ,0.1424,18.18,33.0
DQ3-TB24-TH6,DQ,0.2243,18.18,33.0
DQ3-TB24-TH6,DQ,0.0,18.18,33.0
DQ3-TB24-TH6,DQ,0.5257,18.18,33.0
DQ3-TB24-TH6,DQ,0.5418,18.18,33.0
DQ3-TB24-TH6,DQ,0.435,18.18,33.0
DQ3-TB24-TH6,DQ,0.0,18.18,33.0
DQ3-TB24-TH6,DQ,1.2141,18.18,33.0
DQ3-TB24-TH6,DQ,0.7074,18.18,33.0
DQ3-TB24-TH6,DQ,1.1083,18.18,33.0
DQ3-TB24-TH6,DQ,0.618,18.18,33.0
DQ3-TB24-TH6,DQ,0.8726,18.18,33.0
DQ3-TB24-TH6,DQ,0.6821,18.18,33.0
DQ3-TB24-TH6,DQ,0.2935,18.18,33.0
DQ3-TB24-TH6,DQ,0.4117,18.18,33.0
DQ3-TB24-TH6,DQ,0.4608,18.18,33.0
DQ3-TB24-TH6,DQ,0.5362,18.18,33.0
DQ3-TB24-TH6,DQ,0.1523,18.18,33.0
DQ3-TB24-TH6,DQ,0.3017,18.18,33.0
DQ3-TB24-TH6,DQ,0.1303,18.18,33.0
DQ3-TB24-TH6,DQ,0.337,18.18,33.0
DQ3-TB24-TH6,DQ,0.0,18.18,33.0
DQ3-TB24-TH6,DQ,0.7116,18.18,33.0
DQ3-TB24-TH6,DQ,0.0584,18.18,33.0
DQ3-TB24-TH6,DQ,0.078,18.18,33.0
DQ3-TB24-TH6,DQ,0.2177,18.18,33.0
DQ3-TB24-TH6,DQ,0.0,18.18,33.0
DQ3-TB24-TH6,DQ,0.2857,18.18,33.0
DQ3-TB24-TH6,DQ,0.2475,18.18,33.0
DQ3-TB24-TH6,DQ,0.6147,18.18,33.0
DQ3-TB24-TH6,DQ,0.7771,18.18,33.0
DQ3-TB24-TH6,DQ,0.4147,18.18,33.0
DQ3-TB24-TH6,DQ,0.2892,18.18,33.0
DQ3-TB24-TH6,DQ,0.113,18.18,33.0
DQ3-TB24-TH6,DQ,0.0936,18.18,33.0
DQ3-TB24-TH6,DQ,0.0,18.18,33.0
DQ3-TB24-TH6,DQ,0.5858,18.18,33.0
DQ3-TB24-TH6,DQ,0.3811,18.18,33.0
DQ3-TB24-TH6,DQ,0.306,18.18,33.0
DQ3-TB24-TH6,DQ,0.1483,18.18,33.0
DQ3-TB24-TH6,DQ,0.501,18.18,33.0
DQ3-TB24-TH6,DQ,0.1192,18.18,33.0
DQ3-TB24-TH6,DQ,0.0867,18.18,33.0
DQ3-TB24-TH6,DQ,0.1005,18.18,33.0
DQ3-TB24-TH6,DQ,0.2948,18.18,33.0
DQ3-TB24-TH6,DQ,0.0945,18.18,33.0
DQ3-TB24-TH6,DQ,0.0,18.18,33.0
DQ3-TB24-TH6,DQ,0.1009,18.18,33.0
DQ3-TB24-TH6,DQ,0.1242,18.18,33.0
DQ3-TB24-TH6,DQ,0.6298,18.18,33.0
DQ3-TB24-TH6,DQ,0.5425,18.18,33.0
DQ3-TB24-TH6,DQ,0.582,18.18,33.0
DQ3-TB24-TH6,DQ,0.5659,18.18,33.0
DQ3-TB24-TH6,DQ,0.1398,18.18,33.0
DQ3-TB24-TH6,DQ,0.1521,18.18,33.0
DQ3-TB24-TH6,DQ,0.3217,18.18,33.0
DQ3-TB24-TH6,DQ,0.3086,18.18,33.0
DQ3-TB24-TH6,DQ,0.5384,18.18,33.0
DQ3-TB24-TH6,DQ,0.6978,18.18,33.0
DQ3-TB24-TH6,DQ,0.8173,18.18,33.0
DQ3-TB24-TH6,DQ,0.9552,18.18,33.0
DQ3-TB24-TH6,DQ,0.5123,18.18,33.0
DQ3-TB24-TH6,DQ,0.8585,18.18,33.0
DQ3-TB24-TH6,DQ,0.6547,18.18,33.0
DQ3-TB24-TH6,DQ,0.0895,18.18,33.0
DQ3-TB24-TH6,DQ,0.2564,18.18,33.0
DQ3-TB24-TH6,DQ,0.2027,18.18,33.0
DQ3-TB24-TH6,DQ,0.214,18.18,33.0
DQ3-TB24-TH6,DQ,1.3016,18.18,33.0
DQ3-TB24-TH6,DQ,1.0304,18.18,33.0
DQ3-TB24-TH6,DQ,0.8614,18.18,33.0
DQ3-TB24-TH6,TBZ,0.787,18.18,33.0
DQ3-TB24-TH6,TBZ,1.0227,18.18,33.0
DQ3-TB24-TH6,TBZ,0.9476,18.18,33.0
DQ3-TB24-TH6,TBZ,0.87,18.18,33.0
DQ3-TB24-TH6,TBZ,0.8994,18.18,33.0
DQ3-TB24-TH6,TBZ,0.9421,18.18,33.0
DQ3-TB24-TH6,TBZ,1.0481,18.18,33.0
DQ3-TB24-TH6,TBZ,0.6979,18.18,33.0
DQ3-TB24-TH6,TBZ,1.0347,18.18,33.0
DQ3-TB24-TH6,TBZ,1.0011,18.18,33.0
DQ3-TB24-TH6,TBZ,1.0634,18.18,33.0
DQ3-TB24-TH6,TBZ,1.1285,18.18,33.0
DQ3-TB24-TH6,TBZ,1.0405,18.18,33.0
DQ3-TB24-TH6,TBZ,0.9993,18.18,33.0
DQ3-TB24-TH6,TBZ,1.0229,18.18,33.0
