wavenumber_cm-1,leaf_dq_median,leaf_dq_q25,leaf_dq_q75,leaf_dq_median_over_ink,leaf_dq_minus_control,leaf_tb1_median,leaf_tb1_q25,leaf_tb1_q75,leaf_tb1_median_over_ink,leaf_tb1_minus_control,leaf_thi2_median,leaf_thi2_q25,leaf_thi2_q75,leaf_thi2_median_over_ink,leaf_thi2_minus_control,cov3_median,cov3_q25,cov3_q75,cov3_median_over_ink,cov3_minus_control,leavesmix_median,leavesmix_q25,leavesmix_q75,leavesmix_median_over_ink,leavesmix_minus_control,leavesmix2peel_median,leavesmix2peel_q25,leavesmix2peel_q75,leavesmix2peel_median_over_ink,leavesmix2peel_minus_control,leavesmix2peel2_median,leavesmix2peel2_q25,leavesmix2peel2_q75,leavesmix2peel2_median_over_ink,leavesmix2peel2_minus_control
2127.40,310.321,220.318,435.706,0.0173863,0.00709579,372.797,310.489,439.384,0.0178104,0.00751986,254.794,215.907,322.141,0.0166837,0.00639315,205.568,148.404,268.625,0.0102905,0,234.544,188.927,294.077,0.0210886,0.0107981,103.295,68.7761,138.985,0.0125422,0.0022517,424.991,380.46,484.122,0.0308033,0.0205128
2128.95,246.112,167.194,391.255,0.0137889,0.00459208,322.823,257.261,387.3,0.0154229,0.0062261,200.671,154.323,255.357,0.0131397,0.00394294,183.719,135.672,246.57,0.0091968,0,106.654,46.9304,160.808,0.00958959,0.000392789,81.4036,49.038,118.458,0.00988411,0.000687308,404.863,345.68,458.471,0.0293444,0.0201476
2130.50,293.339,221.913,460.141,0.0164349,0.00108208,414.324,359.604,498.501,0.0197944,0.00444159,206.562,161.388,265.089,0.0135255,-0.0018273,306.694,239.496,362.653,0.0153528,0,206.693,150.739,268.551,0.0185844,0.00323162,29.0585,-7.81924,63.6206,0.00352831,-0.0118245,344.128,295.019,417.98,0.0249423,0.00958956
2132.05,366.236,288.981,516.416,0.0205191,0.00827995,325.139,275.966,388.227,0.0155335,0.00329443,135.557,75.7161,203.048,0.00887618,-0.00336294,244.494,183.036,301.389,0.0122391,0,234.403,175.31,290.553,0.0210759,0.00883682,111.656,82.0135,146.669,0.0135574,0.00131827,395.654,323.025,459.139,0.0286769,0.0164378
2133.60,315.357,226.417,525.847,0.0176685,-0.00357345,342.319,244.315,411.792,0.0163543,-0.00488758,283.858,226.052,343.609,0.0185868,-0.00265512,424.338,350.462,483.101,0.0212419,0,234.881,179.191,305.314,0.0211189,-0.000123054,109.109,76.427,148.272,0.0132481,-0.00799381,418.642,373.656,506.77,0.0303431,0.00910116
2135.15,401.921,307.811,616.244,0.0225184,0.00443148,367.86,280.354,434.596,0.0175746,-0.000512343,298.223,245.919,386.765,0.0195274,0.00144048,361.312,290.464,422.971,0.0180869,0,242.265,177.776,314.67,0.0217828,0.00369589,92.8045,54.123,134.612,0.0112684,-0.00681848,236.824,186.705,303.811,0.017165,-0.000921902
2136.70,399.423,335.816,659.37,0.0223784,0.00658567,333.795,262.026,403.506,0.0159471,0.000154337,233.29,165.775,307.652,0.0152756,-0.00051716,315.483,246.032,376.619,0.0157928,0,154.957,83.5269,224.69,0.0139327,-0.00186003,61.5774,19.3801,102.326,0.00747679,-0.00831596,313.765,255.743,373.491,0.0227416,0.00694887
2138.25,475.15,385.522,722.638,0.0266212,0.00640608,438.392,357.918,504.306,0.0209442,0.000729137,283.044,215.178,345.03,0.0185335,-0.00168163,403.826,309.886,479.818,0.0202151,0,139.823,80.0399,214.136,0.0125719,-0.00764316,91.2777,58.7132,122.821,0.011083,-0.00913207,250.156,197.107,316.052,0.0181313,-0.00208384
2139.80,368.909,271.677,589.617,0.0206688,-0.000211394,417.386,324.998,501.057,0.0199406,-0.000939587,383.982,313.046,446.03,0.0251428,0.00426261,417.112,345.323,487.387,0.0208802,0,243.177,172.743,320.195,0.0218648,0.000984609,135.915,99.9208,166.27,0.0165029,-0.00437732,287.865,219.714,328.152,0.0208644,-1.58049e-05
2141.35,310.887,221.778,550.41,0.017418,-0.00145294,340.31,257.116,405.055,0.0162583,-0.00261263,282.443,217.161,351.757,0.0184941,-0.000376858,376.974,299.464,474.461,0.018871,0,203.055,144.414,274.904,0.0182573,-0.000613621,83.7054,53.0156,124.953,0.0101636,-0.00870736,316.229,262.391,365.246,0.0229202,0.00404929
2142.90,312.11,240.616,583.008,0.0174865,-0.00485133,378.968,308.825,445.358,0.0181053,-0.00423261,248.214,200.834,322.031,0.0162528,-0.00608504,446.231,359.216,519.121,0.0223379,0,176.183,116.535,254.538,0.0158412,-0.00649669,-2.86822,-28.3313,37.6133,-0.000348262,-0.0226861,224.268,183.253,278.535,0.0162549,-0.00608295
2144.45,335.618,261.462,615.869,0.0188037,-0.0017952,407.142,347.054,483.947,0.0194512,-0.00114762,256.752,200.62,316.511,0.0168119,-0.00378694,411.492,329.909,509.225,0.0205989,0,241.469,173.89,308.695,0.0217112,0.00111236,135.667,105.532,170.891,0.0164728,-0.00412601,221.403,184.506,267.532,0.0160473,-0.00455158
2146.00,394.654,296.571,653.176,0.0221112,0.00286006,286.754,221.364,365.996,0.0136997,-0.0055515,294.496,239.95,376.826,0.0192834,3.21866e-05,384.57,313.39,481.092,0.0192512,0,184.325,119.724,266.095,0.0165732,-0.00267796,190.691,153.428,228.402,0.0231539,0.0039027,220.185,171.945,255.851,0.015959,-0.00329218
2147.55,393.696,284.479,623.573,0.0220576,0.0023817,366.346,285.746,416.338,0.0175022,-0.00217365,269.837,207.71,337,0.0176687,-0.00200719,393.054,336.926,491.071,0.0196759,0,123.382,47.9015,192.027,0.0110936,-0.00858222,15.3911,-12.4531,59.0098,0.00186881,-0.0178071,270.424,223.544,311.415,0.0196003,-7.5541e-05
2149.10,246.278,146.198,495.496,0.0137982,-0.00529409,218.984,143.652,269.214,0.010462,-0.00863035,326.073,268.454,392.197,0.021351,0.00225866,381.396,297.735,459.996,0.0190923,0,215.572,150.5,291.876,0.0193827,0.000290422,178.788,142.763,212.145,0.0217086,0.00261626,104.616,67.3285,147.658,0.00758256,-0.0115097
2150.65,320.493,221.92,563.803,0.0179562,-0.00275249,335.035,284.878,369.486,0.0160063,-0.00470241,352.522,302.757,412.83,0.0230828,0.0023741,413.686,347.612,493.457,0.0207087,0,283.161,234.935,361.068,0.02546,0.00475124,137.799,105.595,168.383,0.0167318,-0.00397697,108.795,61.6236,144.077,0.00788546,-0.0128233
2152.20,332.363,239.507,549.038,0.0186213,-0.00510576,305.663,254.605,363.954,0.0146031,-0.00912394,293.992,241.047,361.854,0.0192504,-0.00447668,473.981,396.355,571.308,0.023727,0,258.36,205.96,328.081,0.02323,-0.000497079,112.583,80.6588,145.358,0.0136699,-0.0100571,143.689,102.298,180.934,0.0104146,-0.0133124
2153.75,337.557,251.549,532.273,0.0189123,-0.000100791,286.469,228.573,353.736,0.0136861,-0.00532696,260.634,202.826,320.405,0.0170661,-0.00194698,379.813,317.219,481.948,0.0190131,0,111.769,60.7838,172.153,0.0100496,-0.00896352,87.6652,55.0034,118.838,0.0106444,-0.00836866,184.414,147.115,228.15,0.0133663,-0.00564673
2155.30,338.714,265.985,551.353,0.0189771,-0.000426951,181.273,140.583,237.317,0.00866033,-0.0107437,295.522,246.935,375.794,0.0193505,-5.35574e-05,387.624,304.914,466.852,0.0194041,0,139.843,85.9485,187.476,0.0125737,-0.00683034,75.6548,47.4151,100.46,0.00918609,-0.010218,174.235,142.199,218.831,0.0126285,-0.00677556
2156.85,266.122,174.164,448.982,0.01491,-0.00480851,222.46,171.063,277.326,0.010628,-0.0090905,268.501,201.308,320.273,0.0175812,-0.00213729,393.906,337.064,493.711,0.0197185,0,110.699,55.8801,164.403,0.00995334,-0.00976519,99.9488,70.8982,130.94,0.0121359,-0.00758264,92.2272,65.0975,146.579,0.00668461,-0.0130339
2158.40,241.882,179.499,423.242,0.0135519,-0.0011824,213.647,142.702,265.834,0.010207,-0.00452727,162.573,114.591,221.074,0.0106451,-0.00408913,294.338,220.904,371.841,0.0147343,0,96.5234,54.8092,154.911,0.00867873,-0.00605555,81.6577,56.0041,109.714,0.00991497,-0.00481931,56.3288,20.0475,104.991,0.0040827,-0.0106516
2159.95,224.325,148.166,394.207,0.0125682,-0.00427083,128.179,86.4393,179.279,0.00612376,-0.0107153,147.785,90.577,193.691,0.00967682,-0.00716224,336.384,265.075,402.854,0.0168391,0,48.8944,8.51055,95.0494,0.00439625,-0.0124428,110.257,81.2323,139.302,0.0133876,-0.00345148,-12.3148,-35.7568,37.9771,-0.000892574,-0.0177316
2161.50,181.784,109.103,308.773,0.0101848,-0.00556682,231.949,174.198,288.872,0.0110814,-0.00467019,213.599,168.822,270.579,0.0139863,-0.00176531,314.661,247.346,392.824,0.0157516,0,106.188,63.0485,148.795,0.0095477,-0.00620389,68.6429,35.7558,98.3803,0.00833469,-0.0074169,41.5914,9.57651,75.9962,0.00301454,-0.012737
2163.05,226.812,158.239,371.621,0.0127076,-0.00277726,276.694,229.568,329.734,0.0132191,-0.00226574,182.78,147.085,224.975,0.0119683,-0.00351653,309.332,223.542,372.994,0.0154848,0,154.518,115.423,200.604,0.0138932,-0.0015916,119.003,92.8427,150.935,0.0144495,-0.00103533,147.874,113.639,182.521,0.0107179,-0.00476692
2164.60,191.796,146.814,310.815,0.0107458,-0.00430627,206.082,173.123,253.761,0.00984557,-0.00520646,149.012,113.37,194.901,0.00975719,-0.00529484,300.686,208.629,370.76,0.015052,0,99.5869,60.7419,141.028,0.00895418,-0.00609785,114.785,87.1785,140.751,0.0139374,-0.00111466,97.5538,65.7219,136.016,0.00707068,-0.00798135
2166.15,201.229,160.262,330.283,0.0112742,0.00292393,89.4835,55.8219,145.949,0.00427508,-0.00407521,200.771,159.676,245.122,0.0131463,0.004796,166.809,110.787,249.265,0.00835029,0,59.2511,28.8937,93.1357,0.00532746,-0.00302283,131.254,110.698,155.341,0.015937,0.00758676,66.4867,33.3031,100.647,0.00481894,-0.00353134
2167.70,216.403,157.708,337.006,0.0121244,0.00216643,119.071,77.0821,168.903,0.00568865,-0.00426931,181.303,149.092,232.707,0.0118715,0.00191358,198.924,144.821,263.29,0.00995796,0,50.5874,17.2363,84.8065,0.00454847,-0.00540949,83.438,61.6173,105.789,0.0101311,0.000173172,157.716,126.47,177.672,0.0114312,0.00147328
2169.25,203.747,138.054,311.859,0.0114153,-0.00360387,203.647,148.087,250.892,0.00972927,-0.00528988,154.228,133.741,203.62,0.0100987,-0.00492047,300.029,256.868,333.95,0.0150192,0,101.413,70.3369,140.833,0.00911838,-0.00590077,104.343,79.782,131.817,0.0126694,-0.00234975,117.958,100.179,143.849,0.00854961,-0.00646954
2170.80,178.065,131.663,293.783,0.00997643,-0.00129558,181.952,123.19,214.672,0.00869279,-0.00257922,151.386,117.178,178.57,0.00991265,-0.00135936,225.174,178.742,274.126,0.011272,0,169.914,139.016,205.404,0.0152775,0.00400553,57.637,36.8279,84.3905,0.00699834,-0.00427366,116.151,85.9066,139.516,0.00841857,-0.00285343
2172.35,148.333,107.87,229.79,0.00831064,-0.000536452,210.275,160.008,264.477,0.0100459,0.00119884,153.376,111.002,180.626,0.010043,0.00119586,176.733,145.672,236.572,0.00884709,0,114.378,86.3566,149.23,0.0102841,0.00143699,77.7961,52.4799,100.143,0.00944608,0.000598995,85.6502,60.5473,109.255,0.00620791,-0.00263917
2173.90,122.272,72.8139,192.249,0.00685053,-0.00286065,141.221,99.0242,188.247,0.00674686,-0.00296432,156.81,128.254,196.992,0.0102678,0.000556585,193.995,164.43,241.603,0.00971118,0,69.6117,37.9275,97.8815,0.00625901,-0.00345217,127.444,100.068,154.965,0.0154743,0.00576315,50.7146,22.3689,72.7832,0.00367579,-0.00603539
2175.45,132.449,95.0198,200.555,0.00742071,-0.00330189,90.7642,49.6396,133.853,0.00433627,-0.00638633,125.01,96.995,158.277,0.00818557,-0.00253703,214.199,171.671,254.751,0.0107226,0,79.3418,47.3011,108.855,0.00713388,-0.00358872,98.8187,67.5904,129.428,0.0119987,0.00127607,85.4998,54.4431,116.867,0.00619701,-0.00452559
2177.00,139.101,98.9994,208.979,0.0077934,-0.00333066,154.565,109.15,190.625,0.00738436,-0.0037397,168.033,142.041,195.839,0.0110027,-0.000121396,222.219,189.387,261.34,0.0111241,0,128.296,98.2134,153.723,0.0115355,0.000411443,73.9988,43.3259,102.14,0.00898501,-0.00213905,25.2599,-16.7261,54.5776,0.00183083,-0.00929323
2178.55,157.88,112.184,204.866,0.00884551,-0.00170559,82.2852,45.4525,128.12,0.00393118,-0.00661991,203.597,177.389,241.021,0.0133314,0.00278026,210.773,189.287,259.155,0.0105511,0,157.232,124.446,189.422,0.0141372,0.00358615,51.3101,26.844,79.1528,0.00623013,-0.00432096,63.0347,31.5581,96.8912,0.00456875,-0.00598235
2180.10,191.094,137.884,232.027,0.0107064,0.00138679,19.9118,-17.4301,73.6862,0.000951288,-0.00836831,205.271,175.938,234.698,0.013441,0.00412138,186.172,149.497,214.7,0.0093196,0,126.49,94.1538,153.653,0.0113731,0.00205353,163.094,135.434,189.864,0.019803,0.0104834,84.5976,44.2026,115.011,0.00613162,-0.00318797
2181.65,131.134,91.6596,167.545,0.00734704,0.00192935,76.2921,35.9639,129.908,0.00364486,-0.00177283,118.786,87.0573,144.358,0.00777799,0.00236029,108.226,70.7075,145.73,0.00541769,0,88.3611,59.2182,117.204,0.00794483,0.00252714,149.059,118.055,174.759,0.0180989,0.0126812,70.6672,49.5838,103.872,0.00512195,-0.000295744
2183.20,72.7473,37.2365,108.582,0.00407581,-0.0022489,69.9018,25.8952,114.647,0.00333956,-0.00298515,174.108,139.407,204.221,0.0114005,0.00507575,126.345,92.7694,170.034,0.00632471,0,117.03,83.1965,148.631,0.0105225,0.00419781,172.699,144.851,203.418,0.0209693,0.0146446,73.1532,45.4372,109.077,0.00530213,-0.00102257
2184.75,37.9658,9.98565,79.4901,0.00212711,-0.00533276,60.3935,12.0295,99.3552,0.0028853,-0.00457456,78.6899,41.9871,111.033,0.00515255,-0.00230732,149.021,117.013,186.081,0.00745987,0,75.1492,41.4149,108.14,0.00675691,-0.000702956,180.771,148.632,211.922,0.0219494,0.0144895,114.211,80.9525,142.139,0.00827801,0.000818143
2186.30,91.7639,56.8575,141.785,0.00514124,-0.00103823,98.8294,51.137,150.359,0.00472159,-0.00145789,83.6034,48.5852,125.379,0.00547428,-0.000705197,123.444,86.2895,165.158,0.00617947,0,82.8023,42.923,120.375,0.00744502,0.00126555,99.5197,67.4546,132.592,0.0120838,0.00590431,125.777,82.0805,163.317,0.0091163,0.00293683
2187.85,73.7993,47.508,105.684,0.00413474,-0.00727609,80.0375,38.2025,112.57,0.0038238,-0.00758704,104.678,65.5292,141.766,0.0068542,-0.00455664,227.948,195.572,266.532,0.0114108,0,148.919,116.179,181.386,0.0133898,0.00197895,39.7596,4.01183,71.6965,0.00482765,-0.00658319,48.8701,16.5085,82.7299,0.0035421,-0.00786874
2189.40,47.4687,12.8064,84.3722,0.00265952,-0.00604154,37.17,-10.1279,85.0535,0.0017758,-0.00692527,209.299,178.538,238.986,0.0137047,0.00500362,173.816,141.731,214.325,0.00870107,0,120.983,86.8553,158.362,0.010878,0.00217694,103.879,72.0058,135.86,0.0126131,0.00391204,44.938,19.5122,85.7486,0.0032571,-0.00544397
2190.95,116.602,81.6315,159.012,0.00653283,-0.000408902,95.8988,52.4405,147.489,0.00458157,-0.00236016,130.82,94.2626,159.291,0.00856599,0.00162426,138.671,103.038,181.616,0.00694173,0,194.741,143.735,235.403,0.0175098,0.0105681,125.355,94.4721,158.572,0.0152208,0.00827903,52.074,15.7566,82.3467,0.00377432,-0.00316742
2192.50,47.5463,-0.426571,73.0201,0.00266387,4.35009e-05,67.9274,33.7237,114.943,0.00324524,0.000624864,5.11636,-20.1195,46.1026,0.000335015,-0.00228536,52.3457,27.6167,105.954,0.00262037,0,129.665,91.3643,159.423,0.0116586,0.00903826,49.8942,18.93,80.6271,0.00605821,0.00343784,159.468,119.063,203.641,0.0115582,0.00893782
2194.05,85.8116,28.6471,126.988,0.00480776,-8.45281e-05,89.8786,45.9086,139.319,0.00429396,-0.000598327,48.8931,15.7821,88.8667,0.00320148,-0.00169081,97.7304,60.9612,134.562,0.00489229,0,77.2883,41.9963,116.135,0.00694924,0.00205696,59.3852,24.1654,95.1415,0.00721062,0.00231833,102.36,75.8546,140.305,0.00741907,0.00252678
2195.60,125.53,91.4688,169.433,0.00703307,-0.00137584,82.4602,34.728,131.938,0.00393955,-0.00446937,180.567,145.226,211.708,0.0118234,0.00341445,167.98,136.038,202.786,0.00840891,0,81.8587,48.6421,117.977,0.00736018,-0.00104874,96.6573,58.0207,128.836,0.0117362,0.00332732,14.4887,-16.3802,36.3695,0.00105014,-0.00735878
2197.15,116.778,70.7504,155.419,0.00654273,0.00114888,134.58,84.8961,180.128,0.00642958,0.00103573,123.232,84.9126,148.227,0.0080691,0.00267525,107.75,60.9276,156.955,0.00539385,0,137.388,96.8166,169.09,0.012353,0.00695918,65.5215,28.4083,100.617,0.00795569,0.00256184,103.247,74.8872,135.71,0.0074833,0.00208945
2198.70,168.316,131.365,209.999,0.00943021,0.00284519,129.091,81.3749,186.86,0.00616736,-0.000417659,98.4297,63.7924,130.256,0.00644509,-0.000139922,131.545,105.546,182.188,0.00658502,0,107.122,68.7853,152.068,0.00963166,0.00304664,72.3282,30.6842,107.177,0.00878217,0.00219716,218.791,192.084,255.36,0.0158579,0.00927292
2200.25,89.2285,65.7948,128.085,0.00499919,-0.00564418,33.7135,-16.5457,72.477,0.00161066,-0.00903271,79.7612,51.5338,103.498,0.00522269,-0.00542068,212.617,175.407,253.689,0.0106434,0,108.915,80.51,145.44,0.00979289,-0.000850483,82.3647,52.1274,115.473,0.0100008,-0.000642572,142.629,99.3593,185.861,0.0103378,-0.000305613
2201.80,123.735,92.425,164.363,0.00693251,-0.000774119,13.408,-22.6086,54.3006,0.000640568,-0.00706606,120.519,82.4865,145.744,0.00789151,0.000184886,153.951,123.307,190.884,0.00770662,0,99.5672,61.5811,137.318,0.00895241,0.00124579,69.9723,38.4111,101.551,0.00849611,0.000789488,136.146,94.8849,190.006,0.00986782,0.00216119
2203.35,61.1426,39.0094,103.622,0.00342563,-0.00504574,0.536602,-47.8057,55.3253,2.56362e-05,-0.00844573,164.15,139.506,197.331,0.0107484,0.00227702,169.228,136.425,204.489,0.00847137,0,75.8573,39.415,116.172,0.00682058,-0.00165079,64.6168,35.4406,100.922,0.00784584,-0.000625523,156.612,127.032,198.999,0.0113512,0.00287986
2204.90,141.866,102.838,171.386,0.00794834,-0.00265967,75.0586,44.8754,131.256,0.00358593,-0.00702208,62.6264,35.6666,94.0208,0.00410072,-0.00650729,211.91,179.135,244.025,0.010608,0,101.583,68.3685,134.019,0.00913363,-0.00147437,112.193,84.55,145.124,0.0136226,0.00301464,122.218,93.9969,166.623,0.00885834,-0.00174967
2206.45,40.4723,4.25592,78.2529,0.00226754,-0.00648489,74.9732,12.0533,117.589,0.00358185,-0.00517057,87.841,49.8638,108.063,0.00575175,-0.00300068,174.842,144.481,218.443,0.00875243,0,83.4418,52.9408,119.279,0.00750252,-0.00124991,108.195,77.0766,138.449,0.0131372,0.00438477,166.133,135.332,206.933,0.0120413,0.00328889
2208.00,122.084,85.3061,160.942,0.00683997,0.00330407,100.911,66.0547,145.026,0.00482103,0.00128514,105.354,77.3497,137.288,0.0068985,0.0033626,70.6346,41.0495,107.547,0.0035359,0,97.9432,70.7137,134.252,0.00880639,0.00527049,25.274,-2.3922,55.7427,0.0030688,-0.000467102,96.3391,66.809,142.462,0.00698264,0.00344675
2209.55,139.436,109.508,171.379,0.00781219,0.00372803,200.175,159.505,238.549,0.00956338,0.00547922,135.482,102.262,165.07,0.00887122,0.00478706,81.587,59.1748,111.298,0.00408416,0,96.1132,66.7809,125.984,0.00864185,0.00455768,71.665,47.4628,97.0734,0.00870164,0.00461748,107.022,64.1576,148.265,0.00775697,0.00367281
2211.10,59.4726,32.7409,93.0999,0.00333207,0.00243312,176.199,136.258,219.104,0.00841791,0.00751897,41.4822,11.142,60.8104,0.00271622,0.00181728,17.9577,-13.2821,42.4056,0.000898942,0,100.779,74.3626,133.214,0.00906134,0.0081624,61.6818,33.9796,83.4272,0.00748947,0.00659053,58.0289,27.3403,89.7477,0.00420593,0.00330699
2212.65,85.2766,56.8731,125.023,0.00477779,0.000676557,119.949,72.8436,150.994,0.00573055,0.00162932,91.1109,66.6249,123.332,0.00596586,0.00186463,81.9279,65.4949,121.295,0.00410123,0,113.526,83.4212,139.561,0.0102075,0.0061063,95.9891,70.8444,120.899,0.0116551,0.00755387,115.863,89.3417,154.256,0.00839776,0.00429653
2214.20,68.0509,40.4466,96.816,0.00381268,-0.000161963,115.554,76.0918,147.735,0.0055206,0.00154596,84.3172,65.3513,104.799,0.00552102,0.00154637,79.3992,54.1129,109.785,0.00397465,0,146.205,120.453,173.768,0.0131458,0.00917111,124.086,101.844,150.626,0.0150666,0.011092,132.029,102.063,183.518,0.00956947,0.00559482
2215.75,56.7615,33.6446,82.5723,0.00318017,-0.000435899,67.7384,27.5996,123.394,0.00323621,-0.000379862,80.7886,49.4897,105.19,0.00528996,0.00167389,72.2362,42.5094,94.14,0.00361607,0,42.1712,14.5164,66.2334,0.00379175,0.000175677,113.169,85.7564,142.92,0.0137412,0.0101251,150.557,123.378,185.356,0.0109124,0.00729629
2217.30,34.076,2.92303,63.3899,0.00190917,-0.00343917,124.163,86.4545,177.662,0.00593191,0.000583569,68.3905,39.8399,89.9932,0.00447815,-0.000870197,106.841,74.3127,130.429,0.00534835,0,60.5122,35.034,95.4513,0.00544085,9.25021e-05,84.7519,58.2478,109.673,0.0102907,0.00494232,97.3208,61.5606,137.429,0.00705379,0.00170545
2218.85,30.0684,-3.87487,55.7126,0.00168464,-0.00565132,191.416,134.895,241.612,0.00914493,0.00180897,115.329,91.7147,143.101,0.00755164,0.00021568,146.546,121.958,169.373,0.00733596,0,90.8093,62.3147,114.833,0.00816495,0.000828997,112.86,85.3707,136.591,0.0137035,0.00636756,118.629,85.3468,155.268,0.00859821,0.00126225
2220.40,99.1276,68.244,132.953,0.00555381,0.00216979,172.392,128.65,226.432,0.00823603,0.004852,86.729,65.3464,124.452,0.00567894,0.00229492,67.6006,44.325,81.3294,0.00338402,0,60.5503,36.5582,89.4582,0.00544427,0.00206025,100.079,75.6383,127.685,0.0121517,0.00876769,146.346,120.854,182.459,0.0106071,0.00722309
2221.95,72.9116,43.4529,98.5571,0.00408501,0.00157127,172.136,110.577,216.968,0.0082238,0.00571006,33.1061,7.52522,55.8226,0.00216776,-0.000345977,50.2155,28.8194,90.0215,0.00251374,0,33.822,5.88992,69.01,0.00304105,0.00052731,48.7323,17.9589,78.0107,0.00591713,0.00340339,151.878,118.398,187.12,0.0110081,0.00849436
2223.50,73.5032,41.3923,102.756,0.00411815,-0.00177992,242.123,188.281,288.728,0.0115674,0.00566936,38.6229,16.8834,67.0615,0.00252899,-0.00336908,117.822,94.5402,149.723,0.00589807,0,41.1066,10.5618,71.5915,0.00369602,-0.00220205,135.558,111.063,170.792,0.0164596,0.0105615,153.802,127.819,211.388,0.0111476,0.00524948
2225.05,70.4918,34.5302,104.799,0.00394944,-0.00124778,302.585,251.835,364.646,0.014456,0.00925882,68.2954,46.8718,101.4,0.00447192,-0.000725297,103.822,73.6793,123.499,0.00519722,0,43.7101,16.5162,72.6015,0.00393011,-0.00126711,224.381,198.823,251.237,0.0272446,0.0220473,138.056,103.577,173.356,0.0100063,0.00480906
2226.60,120.028,89.1296,163.86,0.00672479,0.0042631,110.067,71.9307,152.326,0.00525845,0.00279676,69.9809,38.7095,89.2741,0.00458229,0.0021206,49.1758,19.4267,78.309,0.00246169,0,38.0473,11.1683,68.3025,0.00342095,0.000959265,128.788,102.389,157.602,0.0156375,0.0131758,149.787,107.364,196.867,0.0108566,0.00839488
2228.15,145.767,118.562,182.835,0.00816689,0.00421842,152.113,82.1455,204.027,0.00726721,0.00331875,9.32437,-14.55,32.931,0.000610552,-0.00333791,78.8762,44.117,112.093,0.00394846,0,99.7122,70.5463,136.132,0.00896544,0.00501698,151.24,123.159,179.68,0.0183637,0.0144153,206.289,184.492,250.191,0.0149518,0.0110033
2229.70,119.601,79.3755,159.756,0.00670089,0.00359846,199.693,140.51,272.234,0.00954035,0.00643791,6.36953,-19.7654,27.722,0.000417071,-0.00268536,61.9756,35.0865,99.4938,0.00310243,0,156.296,127.036,194.744,0.0140531,0.0109506,105.783,78.6537,136.664,0.0128443,0.00974191,128.622,92.1539,179.957,0.00932253,0.00622009
