raman_shift_cm-1,measured_raw,preprocessed,dominant_component_fit,residual
1408.2,50.593156485918044,0.0023713365938065425,0.004584768137679922,0.0
1409.75,18.76865365789198,0.0008399242935334425,0.0045186165923152615,0.0
1411.3,-23.089132877697672,0.0,0.0040781513334987455,0.0
1412.85,27.7817629448382,0.0012453006962006659,0.0037785676259993297,0.0
1414.4,-9.227196662592572,0.0,0.003034710571037077,0.0
1415.95,-28.11146264127492,0.0,0.002921616215651796,0.0
1417.5,-26.61000616025371,0.0,0.002489628690227432,0.0
1419.05,-38.70065971060251,0.0,0.0017026262476706054,0.0
1420.6,-68.11729111584431,0.0,0.0012699651357764225,0.0
1422.15,-55.03716202487053,0.0,0.0010484210003225505,0.0
1423.7,-19.056495597908345,0.0,0.0008926029931345873,0.0
1425.25,-56.90809879310004,0.0,0.000434170934026953,0.0
1426.8,-56.894121185551725,0.0,0.0006943016327435746,0.0
1428.35,-32.87191700432706,0.0,0.0008710259185661151,0.0
1429.9,8.846128483397488,0.0,0.0009199275273593411,0.0
1431.45,8.59305061996253,0.0,0.000977102189945825,0.0
1433.0,-73.00525279955622,0.0,0.0008863446082674726,0.0
1434.55,36.02732502211478,0.0005503306352435806,0.0009664180242193843,0.0
1436.1,-81.38709905861961,0.0,0.00160324042922281,0.0
1437.65,-53.58267200152508,0.0,0.002383070332938039,0.0
1439.2,-55.096913855820205,0.0,0.0032890550030257666,0.0
1440.75,-9.008366276241233,0.0,0.004197744707674924,0.0
1442.3,43.86322705359183,0.00015280459607458025,0.005208024412387089,0.0
1443.85,39.71509109218549,0.0,0.0062086798827246355,0.0
1445.4,97.43016288762904,0.0023659069337830744,0.006927908659947883,0.0
1446.95,130.3837603544225,0.003759119391628124,0.00781731847583438,0.0
1448.5,98.68025451784445,0.002040524066245698,0.008251001842727736,0.0
1450.05,75.8479089674781,0.0007422189548000461,0.008223177332483003,0.0
